Unnamed: 0,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,cell,cell_ontology_class
J10.MAA000386.3_11_M.1.1,9.28614592238452,1.8002086307525,0.614214889891863,7.7335628101335,-0.10541046258983,0.81124644753081,-0.7485983969051,-2.9516990377185,2.60638753505637,1.64981176500591,-0.0262493924973835,J10.MAA000386.3_11_M.1.1,mesenchymal stem cell of adipose
J7.MAA000388.3_11_M.1.1,9.69508922265656,2.69377234735095,0.742428100995367,8.95092395406522,-0.284114639992443,0.286225432494379,-2.37034103964627,-2.45411368925422,0.715513837969961,-0.799182670142044,-0.0863665790952143,J7.MAA000388.3_11_M.1.1,mesenchymal stem cell of adipose
C2.MAA000388.3_11_M.1.1,11.4100330686192,2.19440535182316,-0.220395287435684,-7.44019899312446,0.481333142541887,0.376760894760608,1.74388198695618,-1.76242596916392,0.235715595089713,2.55923965160288,-0.751906161096456,C2.MAA000388.3_11_M.1.1,mesenchymal stem cell of adipose
H7.MAA000388.3_11_M.1.1,11.8237524230205,3.43387467304941,0.153834220745961,-6.33150843008864,-0.202973598572753,-0.534286027475575,0.651754448062833,-1.1740342049395,0.793553515501869,2.78787493887297,-1.45616253971808,H7.MAA000388.3_11_M.1.1,mesenchymal stem cell of adipose
G1.MAA000388.3_11_M.1.1,9.56349612080351,2.36380325039671,0.180028294017983,-9.01254907543148,0.0669940752070391,0.292577965828048,-2.57334522166279,-1.83033008527133,-0.586575121608275,0.91722013236668,-1.70746460715674,G1.MAA000388.3_11_M.1.1,mesenchymal stem cell of adipose
I1.MAA000388.3_11_M.1.1,11.4385507068674,1.59825185792329,-0.141380565375146,-1.53386069669465,0.438314161481368,-0.418090847330671,9.3443555560804,1.89078715410509,2.20817528462983,2.25057740110185,-1.07333672423298,I1.MAA000388.3_11_M.1.1,mesenchymal stem cell of adipose
B2.MAA000388.3_11_M.1.1,12.0514915933641,2.78801363690348,-0.209922179121229,-6.27459457900078,0.207855344995237,0.125351222177402,-1.90056194488011,-3.48941673361666,0.311576767245258,2.49298622559707,-0.827340866758341,B2.MAA000388.3_11_M.1.1,mesenchymal stem cell of adipose
K1.MAA000388.3_11_M.1.1,9.2676284432404,1.36546700034174,0.0549527107631659,-2.39192376909733,-0.339811089428928,0.0388111935732277,10.9444483024321,0.925486842215257,0.227178443447977,1.45888220293369,-0.157440815468,K1.MAA000388.3_11_M.1.1,mesenchymal stem cell of adipose
G6.MAA000388.3_11_M.1.1,11.7342585502231,2.05034591325274,-0.145693929739772,0.225240939537357,-0.141595770060129,0.427132431969214,2.72501613143937,0.203568484913998,0.004266216638558,0.276882302842107,-0.638926344026405,G6.MAA000388.3_11_M.1.1,mesenchymal stem cell of adipose
I4.MAA000388.3_11_M.1.1,10.3598781929411,1.26654164865731,-0.382494648430683,-10.5887216839989,0.987817937667439,-0.15119045823737,-5.42976151552095,-0.82934873391183,1.48671552235287,0.298845203946637,-1.08681327175836,I4.MAA000388.3_11_M.1.1,mesenchymal stem cell of adipose
