Unnamed: 0,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16,PC_17,PC_18,PC_19,PC_20,PC_21,PC_22,PC_23,PC_24,PC_25,PC_26,PC_27,PC_28,PC_29,PC_30,PC_31,cell,cell_ontology_class
A3.D041914.3_8_M.1.1,-7.74770887409557,2.03312179540958,1.56565746295868,7.41583696853673,-0.472353049673224,-0.0619253061053929,-2.39037366132964,-0.432096306197022,0.165150822675114,0.259306549355236,0.234197506953496,-1.36762261153314,0.836586542737924,-0.551751827639231,2.42569441898602,-1.58178382117031,0.614984938087592,-1.75102087057592,-0.492792030008385,1.44751456608729,-0.646177108258037,-0.0310660245237683,0.464041577240369,0.853707967201125,0.825612128670028,-0.888841938449889,-0.695590787343159,-0.0219284311988133,0.431480361512497,-0.52316630851914,-0.336598904603362,A3.D041914.3_8_M.1.1,mesenchymal cell
B7.D041914.3_8_M.1.1,-8.64319541669602,1.17713810944117,1.96824579713527,6.06667589348966,-1.0689734226598,1.07035541412285,-6.27357459726624,2.9430823263191,-0.613085097134802,0.207546495339031,0.910877166148027,-1.9326233007927,-0.490564196539065,-0.196677221473344,0.530893941683051,-1.79784898922174,-0.486698150361565,-0.983609703487394,-0.0315586800372415,0.0038829590371379,0.183863846806127,-0.696619693199955,-0.328738136497614,0.665168312448333,-0.811849296099419,0.328845393878662,-0.427009562001037,0.0705706241008949,0.192761012967492,-0.445469624068302,-0.118339895941648,B7.D041914.3_8_M.1.1,mesenchymal cell
C9.D041914.3_8_M.1.1,-8.721199733187,2.14364695442407,2.02580532998214,0.468096412119103,0.261463997974876,2.35111244840133,-10.094128489433,5.97683684503336,-0.0796274048057565,0.926205781027744,1.18049943118278,0.133979060580694,0.54668295749185,0.976215824542972,-1.46348512113001,2.64054904063947,-0.394145199462255,-1.84983465841967,-0.568129272614982,1.2571756876729,0.0766064814903784,0.178616083248844,-0.376491528771434,-0.112844963452908,-0.19034634283458,0.324455399738249,2.03142968500498,-0.555371497297858,0.374314597944338,-0.0831373358068768,1.56046592000654,C9.D041914.3_8_M.1.1,mesenchymal cell
D12.D041914.3_8_M.1.1,-7.24532152896298,1.69595232776403,0.584849819864735,1.06533279188385,0.703302461414279,1.70024052697818,-6.5675071451818,5.00509018350327,-0.34876553867811,0.0296265757656666,0.357622320969325,-1.43396101850179,-0.268624016451498,0.365079160227616,1.41273460251974,-0.768471024089391,-0.912363248876389,-2.69365048609272,-0.80341405364151,0.255595829020882,-0.433899286855577,0.581162043917048,0.460026050975873,0.843959317247955,-0.984713326208727,-0.662945533092674,-0.492835760658615,-0.682741694672615,-1.36962141836638,0.177032851823018,0.0213158397345564,D12.D041914.3_8_M.1.1,mesenchymal cell
A4.D041914.3_8_M.1.1,-9.00553207275251,2.03897419046287,3.38422977263814,11.7546643069932,-0.464724882290589,-0.859757230318824,3.97586774510599,-1.30422169048359,-0.493286835713571,-0.163273287776822,0.652296608458351,-0.314770191569419,1.98741107672873,1.13657933724383,-0.0825677326441502,-0.27549398383993,-0.199076634584428,-0.948482349126075,-1.03830050236293,0.311121220517616,-0.492117145501175,-0.714723564948321,0.403174022919035,0.296041993170219,0.217351057406738,-0.0678789148547915,0.74346330800542,0.0747900209216586,-0.472923522372793,-0.490562576479503,1.0541457514075,A4.D041914.3_8_M.1.1,mesenchymal cell
D13.D041914.3_8_M.1.1,-10.3583511760099,3.07670847270153,2.59398183811341,8.41702704291046,0.255423957671909,0.987703282232119,-3.1448017851763,0.166863748438659,0.209801064196173,0.348312776138407,0.299296376658418,0.229350104125455,-0.103665098510931,0.202363647549101,-0.341306973838347,-1.29091705489705,-0.694829795101296,-0.377464542789988,0.561724776117274,-0.280697836374209,-0.327110280862867,-0.473630414068425,0.880563502479891,-0.708708406353009,-0.187713668351349,0.48806446522637,-0.252293907215206,0.023179818309075,0.228980931331434,0.150710527585881,-1.21929031908147,D13.D041914.3_8_M.1.1,mesenchymal cell
C11.D041914.3_8_M.1.1,-8.7144797956068,2.36319973056129,1.9457851130777,11.581198723266,-0.541500555313229,0.37921738110001,1.80099645555173,-2.59861623016479,0.0462127722519083,-0.166842845129945,0.419604978412879,0.232166687255401,0.99008345445268,1.37071651376469,-1.37562066269275,0.955829584631178,-0.662881811428736,-0.26016585295053,-1.50031794696536,0.616107784776268,-1.66186716136597,-1.03915857252985,-0.967726502698137,-0.338549582548504,-0.8153056475422,0.39637570597629,1.1205072236904,-0.742511551616336,0.550214434642919,-1.29148404497509,0.927872871134166,C11.D041914.3_8_M.1.1,mesenchymal cell
A5.D041914.3_8_M.1.1,-8.10342585034826,1.81498602949959,2.20604051606108,15.3479907733545,-0.764168584571197,-1.25077148415875,7.20986651489979,-4.45010328223318,-0.292552074596255,-1.11847634902041,-0.287650898046817,-1.07867592113631,0.744542360445809,0.679934260662981,1.13158139406993,-0.0566853146402711,-0.605276812149709,0.930475256247365,-1.08606744907749,0.698161515043743,0.338610651161859,0.815060184457926,-0.612810575138523,0.646027457005123,0.183090510147185,-0.802169230628291,0.854559587780117,0.427264013209873,-0.637534278491622,0.456560844506412,0.56250703971693,A5.D041914.3_8_M.1.1,mesenchymal cell
B9.D041914.3_8_M.1.1,-7.80819166228424,1.20301604416822,4.22670987950161,11.5396083476724,-1.06895161399074,-0.647194993490698,2.02353364337928,-0.878090604186718,-2.85178737130351,0.400482777326822,-0.89617644168317,0.15989094647545,3.59396860890311,1.22849251515632,-1.71160630908316,0.98032710323348,-0.501858477250495,-0.880629081383646,-3.31432930918471,2.15045791259166,-1.01176590567085,-1.48259209977084,-0.816577239172651,0.462151217918082,-0.0942931894784445,-0.247299343274626,0.32954379213758,0.425643456675558,-0.411008829579297,0.123687428327351,0.720902162363681,B9.D041914.3_8_M.1.1,mesenchymal cell
A7.D041914.3_8_M.1.1,-9.47928671658138,2.39585579785616,2.24190461311459,9.75766291254211,0.446041059422349,0.331667945854182,-1.39200482959615,-0.106419641520534,0.667124637760376,-0.619297682941614,1.32003626826399,-0.887230019383371,0.789223501824267,0.836979213482148,1.56002871700117,-1.24350528889297,-1.32944704462244,-0.671459051230686,-1.06775485165897,-0.338575877349033,0.518449869882932,0.371438234778402,0.521680455689814,-0.139607006489479,-0.2442368399422,-0.496686630473967,-0.370241120207374,-0.0741328004582213,-0.334250525779573,-1.05797738139649,0.778632045571718,A7.D041914.3_8_M.1.1,mesenchymal cell
